item_id,name,category,tier,total_cost,is_public_shop_item,active_type,active_cooldown,verified_patch,verified_date,confidence,source_ids,notes
upgrade_deflecting_armor,Plated Armor,Vitality,4,6400,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_siphon_bullets,Siphon Bullets,Vitality,4,6400,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_spellbreaker,Spellbreaker,Vitality,4,6400,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_unstoppable,Unstoppable,Vitality,4,6400,true,InstantCast,60,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_surging_power,Vampiric Burst,Vitality,4,6400,true,InstantCast,30,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_absorbing_armor,Witchmail,Vitality,4,6400,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_close_range,Close Quarters,Weapon,1,800,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_clip_size,Extended Magazine,Weapon,1,800,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_headshot_booster,Headshot Booster,Weapon,1,800,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_high_velocity_mag,High-Velocity Rounds,Weapon,1,800,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_non_player_bonus,Monster Rounds,Weapon,1,800,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_rapid_rounds,Rapid Rounds,Weapon,1,800,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_medic_bullets,Restorative Shot,Weapon,1,800,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_active_reload,Active Reload,Weapon,2,1600,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_fleetfoot_boots,Fleetfoot,Weapon,2,1600,true,InstantCast,16,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_intensifying_clip,Intensifying Magazine,Weapon,2,1600,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_kinetic_sash,Kinetic Dash,Weapon,2,1600,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_long_range,Long Range,Weapon,2,1600,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_melee_charge,Melee Charge,Weapon,2,1600,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_crackshot,Mystic Shot,Weapon,2,1600,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_pristine_emblem,Opening Rounds,Weapon,2,1600,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_rechargingbullets,Recharging Rush,Weapon,2,1600,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_slowing_bullets,Slowing Bullets,Weapon,2,1600,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_tech_defense_shredders,Spirit Shredder Bullets,Weapon,2,1600,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_split_shot,Split Shot,Weapon,2,1600,true,InstantCast,27,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_weapon_backstabber,Stalker,Weapon,2,1600,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_blitz_bullets,Swift Striker,Weapon,2,1600,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_titan_round,Titanic Magazine,Weapon,2,1600,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_headshot_booster2,Weakening Headshot,Weapon,2,1600,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_thermal_detonator,Alchemical Fire,Weapon,3,3200,true,Press,30,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_bulletshredimbue,Ballistic Enchantment,Weapon,3,3200,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_berserker,Berserker,Weapon,3,3200,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_blood_tribute,Blood Tribute,Weapon,3,3200,true,InstantCastToggle,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_burst_fire,Burst Fire,Weapon,3,3200,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_non_player_bonus_sacrifice,Cultist Sacrifice,Weapon,3,3200,true,Press,270,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_reinforcing_casings,Escalating Resilience,Weapon,3,3200,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_express_shot,Express Shot,Weapon,3,3200,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_headhunter,Headhunter,Weapon,3,3200,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_dps_aura,Heroic Aura,Weapon,3,3200,true,InstantCast,22,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_hollow_point_rounds,Hollow Point,Weapon,3,3200,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_bullet_armor_reduction_aura,Hunter's Aura,Weapon,3,3200,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_close_quarter_combat,Point Blank,Weapon,3,3200,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_cloaking_device_active,Shadow Weave,Weapon,3,3200,true,InstantCast,45,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_sharpshooter,Sharpshooter,Weapon,3,3200,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_spellslinger_headshots,Spirit Rend,Weapon,3,3200,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_chain_lightning,Tesla Bullets,Weapon,3,3200,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_toxic_bullets,Toxic Bullets,Weapon,3,3200,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_weighted_shots,Weighted Shots,Weapon,3,3200,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_aprounds,Armor Piercing Rounds,Weapon,4,6400,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_capacitor,Capacitor,Weapon,4,6400,true,InstantCast,40,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_banshee_slugs,Crippling Headshot,Weapon,4,6400,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_crushing_fists,Crushing Fists,Weapon,4,6400,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_fervor,Frenzy,Weapon,4,6400,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_glass_cannon,Glass Cannon,Weapon,4,6400,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_critshot,Lucky Shot,Weapon,4,6400,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_ricochet,Ricochet,Weapon,4,6400,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_proc_silence,Silencer,Weapon,4,6400,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_enchanted_holsters,Spellslinger,Weapon,4,6400,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
upgrade_tech_overflow,Spiritual Overflow,Weapon,4,6400,true,,,Minor Update - 08-22-2026,2026-09-02,high,"[""SRC-0004"",""SRC-0006""]","Kanonischer interner Spielschlüssel aus ItemData; Street-Brawl-Legendaries, deaktivierte und kosmetische Einträge ausgeschlossen."
