item_id,raw_field,reason,source_ids
upgrade_spirit_burn,DamagePctVsNonHeroes,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_spirit_burn,DamageThresholdDuration,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_spirit_burn,ExplosionRadius,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_spirit_burn,TechRadiusMultiplier,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_spirit_burn,TickRate,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_spirit_snatch,LightMeleeReduction,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_spirit_snatch,TechPowerGain,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_split_shot,BonusShotsDuration,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_split_shot,SpreadAngleDegrees,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_split_shot,WeaponDamageBonusDuration,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_target_stun,MaxBonusDuration,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_target_stun,MaxHeightForBonus,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_target_stun,StunDelay,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_target_stun,TechRadiusMultiplier,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_target_stun,VisualContractRadius,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_targeted_silence,CooldownOnMiss,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_targeted_silence,GrowthPerMeter,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_targeted_silence,HeightOffGround,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_targeted_silence,InitialWidth,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_tech_overflow,BuildUpDuration,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_tech_overflow,BuildUpPerShot,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_tech_overflow,NonHeroAbilityLifestealTooltipOnly,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_tech_purge,HealthThreshold,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_tech_purge,TechResistBelowThreshold,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_thermal_detonator,DPSIncrease,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_thermal_detonator,HeightOffGround,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_thermal_detonator,NonHeroReductionPercent,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_thermal_detonator,TickRate,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_toxic_bullets,BuildUpDuration,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_toxic_bullets,BuildUpPerShot,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_toxic_bullets,DotMultiplerTroopers,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_toxic_bullets,TickRate,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_trophy_collector,StackingBonusSprintSpeed,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_trophy_collector,StackingTechRadiusMultiplier,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_trophy_collector,StackingTechRangeMultiplier,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_trophy_collector,ThinkRate,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_ultimate_burst,GroundDashReductionPercent,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_vampire,BaseAttackDamagePercent,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_vampire,BonusHealth,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_veil_walker,HealOnVeil,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_veil_walker,InvisAlertWhenFading,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_veil_walker,InvisFadeToDuration,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_veil_walker,RevealOnDamageDuration,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_veil_walker,RevealOnSpottedDuration,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_veil_walker,SpottedRadius,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_vex_barrier,VexBarrierCombatBarrier,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_weapon_backstabber,DebuffRadius,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_weapon_backstabber,TickRate,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_weighted_shots,BuildUpDuration,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
upgrade_weighted_shots,BuildUpPerShot,Nicht in der aktuellen Default-Infobox sichtbar; nicht als Live-Effekt übernommen (UNC-0014).,"[""SRC-0004"",""SRC-0005"",""SRC-0006""]"
